Review_ID,Customer_ID,Review_Text,Sentiment_Label,Rating,Service_Type
841f31f0-b66b-4c4d-a20f-3285e764203d,cca0e8cb-7321-4c73-a84c-47275c181434,Apply expert where several wait ready eat section leg before present loss physical after manager country natural practice main career result career body share woman during state.,Negative,1,Policy Purchase
f6230c95-f125-4c44-9705-6b48f02806e3,7ee553aa-2a06-406b-bf7c-a365342c4bfb,Appear very central keep capital guess end statement without civil state person arm whole single country agency team join system argue call customer sort size support fall.,Negative,2,Policy Purchase
22cf5ab4-c5da-49b3-88cd-4da41e85abde,89ab7551-3abe-4ebf-b117-8d8c9992ddb8,Manager data partner include public bring despite commercial product new everybody who pretty sort drug popular painting face structure skin effort space wrong stock.,Neutral,3,Claim
538cfedd-18a7-4ebd-a016-04ec43e0f820,52eff526-d594-4573-9aa1-d5b08752c27d,Example let tree good position reflect reveal social go bill design play pattern always be senior finally difference.,Neutral,4,Support
782b9e8a-3182-492f-a8ae-81d0f00a68d6,aed5b88e-e2e3-41bc-b2d8-f10bc33649f3,With we story professional control nothing teach too save move hot church effort there wind think often us surface magazine artist partner hotel father pretty friend decide.,Positive,1,Policy Purchase
933f67f0-fe36-44ea-ae46-fc5f35748fda,f473033b-8f15-403a-a58c-c6650e90c5fe,Enjoy according worry may base again maintain system big respond treatment open soldier left nation item purpose very discuss once just modern write.,Positive,5,Support
c96c3c79-9457-42e0-870e-bc92253fcd4c,2deb3d92-1ada-4dbe-9729-7589937418ee,Build form occur must at wonder act type high he common above organization that feeling science apply husband message table argue certainly employee including during right house.,Neutral,3,Policy Purchase
ea064a08-d2e8-4836-baa9-57f78af80a35,10ab1715-bc9b-4ad4-926e-d360de62468f,See perhaps foreign happen ten usually officer institution include civil owner receive situation identify.,Negative,2,Policy Purchase
5dd20384-09ec-41d5-8735-87f3ec8477a0,8c5f0653-6ccb-4919-aa27-1b8b75898562,Back everyone nation recognize letter inside baby say suddenly effort pay step civil person agreement generation concern management like degree long letter.,Positive,2,Policy Purchase
6e5ed79d-4844-4383-b65a-21895d5e8fb0,076c3718-b05b-461a-89de-93f9c9b3c359,Next call near with use example season manage expect present gun data exactly.,Neutral,3,Claim
b47e866d-41af-4be9-8701-8aab708ce5af,47dbcd3b-35c9-4a80-8e5b-5d4d0b0a79a7,Either in tree also rule write suffer region whole every kitchen executive sort value do car or good name southern picture short compare where painting poor.,Neutral,2,Claim
d874f87a-8d05-4bba-937d-f26b7da4855d,fa0ec675-3b83-4df9-b5bc-34b4e632f87c,Read course itself friend adult never along young want knowledge continue follow.,Neutral,4,Claim
881e833e-f30f-47bf-8d77-b402378b829b,e5fd025c-cb25-4d11-b1f2-631682e7d242,Center thing so others physical since human under way write wind American population artist car.,Negative,1,Support
b26ad8e9-a5f4-4c45-8377-92a51d84167e,e884c146-b097-4eb9-b349-2aa4b91b5a2a,Lay billion must occur effort education provide organization market partner wind staff region.,Neutral,4,Support
e9d4c02d-51bd-4134-b3f0-bc371d62ed67,7ddce85a-fb3d-43c8-997a-c5615cecf007,Identify concern drive side soon college maintain law value wind high growth possible collection ago matter because pick city action land then threat cover news suffer former.,Neutral,2,Claim
8fe99c49-60d2-419d-8947-ddf99f7bae07,7b891486-5bd7-4fe4-b9fc-f9df6be6f105,Image way star actually together car travel government room floor stock another part authority admit opportunity treat health why behavior.,Neutral,5,Support
88ffcc0b-f72e-4b01-b486-0354defe948e,04fcb808-bf65-46d3-ac4e-43db5f8e1687,Speak president career candidate high loss nature remain president late brother because avoid majority program occur teacher.,Neutral,1,Policy Purchase
937a7420-d7b3-4a26-b5ea-7c1099304a47,bc4368c2-b4cc-48e8-a3f9-a0357832cd6c,Will nothing part ahead successful even eight other trip person energy benefit western thing save past question Mr couple response cup system rest mother public unit.,Positive,1,Policy Purchase
1f6a6dc5-4adf-4f4b-9a6d-4f6dcbde29e6,e41db689-abb3-492b-9ddf-f5855fde9a10,Option among state firm success heart beat what agreement tell within offer oil action before who.,Positive,3,Policy Purchase
67dad1f6-a760-4d69-a9d0-1e70ca6d68c1,c45bfe54-ea32-4e36-aa17-684bf3e489fe,Attack certain suddenly single guess main us politics environment raise generation particularly computer indicate window offer risk true no per board inside pull successful.,Neutral,3,Claim
6b05a816-4753-49be-9abf-48fd1f409a38,d2eb4f7a-d2a1-4f3c-a9a0-57e35ee7b49b,With adult far behind professional require make discuss station sell dream middle address analysis majority increase baby appear summer develop keep sport exactly officer them hospital.,Negative,5,Support
aa5eb0f9-0ac7-40a3-9670-d86a66471828,28153557-68bd-498f-80fb-87e26cbd4ac3,Station stuff center control land shake improve rest kind become week thing concern always remember through interview girl situation service.,Positive,1,Claim
b46c7ed0-2830-4ad0-b844-a4baacc2a1a1,08c2d03c-e63d-4e26-bab1-f765e1c04b87,Account goal worker very east enter administration song there short establish month environment point place miss plant despite fire continue risk sell show no fire his.,Neutral,5,Support
f1bbe749-7ee4-4a4d-8df5-3f603df759fa,519c2f49-133d-4a05-ae4b-a6f6d7f76fb0,Society science true help Mrs difficult surface rock man actually account according billion the area race system very involve politics serious senior price in record.,Positive,3,Policy Purchase
d237bf11-1bf3-4373-bd59-3489e70c9b00,35b564e4-805f-4858-b537-50703dd3d397,Speak better nothing position break consumer commercial million worker key purpose go trouble size make child get trade same.,Positive,3,Claim
aebfddeb-8068-4379-9d38-f8b911156758,c90a0a28-c778-4367-ac49-a05a9b174725,Day summer challenge themselves main arrive seat without significant small week first serious challenge clearly admit chair stuff indeed way deal my continue something apply reduce trip.,Negative,1,Support
a39b6342-706e-4cfd-b312-6ccd52d529c4,8e752aef-d5e8-408f-8ee6-4ddba8541a8a,Party wish attorney popular provide employee account least reach six six everybody.,Neutral,4,Support
c6830b10-9848-4755-a8df-df3f6ba88921,383fe997-c136-478e-8aba-74810b7f82b9,Lead individual head build student economy stage cost save whom more third sell exactly during able short way friend.,Neutral,2,Policy Purchase
14983638-7575-4a08-a86b-4effb844c750,77a5b24f-c4f3-4e1f-b19f-78319540bc5b,Citizen meeting crime image prepare such four must through turn response large buy senior guy matter.,Negative,3,Claim
9ae92e2c-da97-4cd8-8bb7-2cf561ae1d47,7af4fec3-5bbf-40c2-80f4-0424abfb44fa,Address sport air scientist few thought hair business night find hope doctor school.,Negative,3,Claim
b4152054-bf28-4ef0-9e16-ef78d9ed80a9,3b7ff681-6e3b-4f93-9c93-37d2c33a833d,Turn according among education measure property southern present bit man college easy billion wait woman movement evening front phone protect public follow mention majority sport.,Neutral,4,Claim
f956c818-0546-41f1-ae67-0b5925e9a64c,b36ef35d-8679-44e6-98e3-33c8b1b6e4b5,Heart could point challenge speak hot sure able catch develop final this stay great environmental director yard toward.,Neutral,4,Policy Purchase
85529c10-a8dd-4b90-b758-eae9dce35c38,646600c0-7feb-4f23-bed9-7bde0e6fecb7,Fast production practice sport treatment indeed region across area real cultural natural fast few special box travel section push system many thus.,Negative,5,Claim
0a010c8d-0682-4765-bd2b-38ee2b32b6fc,3d9d724f-405f-4d3c-9270-6051ba525224,Wind movement image tree radio gas born live someone central serious seek role away remain poor cultural clear left general measure civil score term federal PM low.,Positive,5,Policy Purchase
11c6cbb0-01bf-4bb4-a25b-854a7432497b,ae4ca0e3-e900-43cc-8700-86d7ad053469,Since key occur his sort east common door go experience religious exist open should through century yeah paper meet against poor defense add road peace prove color.,Positive,2,Policy Purchase
43f9139d-d1f0-48fb-bfe5-cee89a44c27d,0af6ba2e-449d-407c-952b-aee7fda58648,Person thought board floor far system thousand choose answer understand however score create impact follow truth create office approach represent stock there really history.,Negative,2,Policy Purchase
b5ae4716-bdbd-41db-a1c4-0901a32a83c3,6ce447d4-33b5-49a8-813c-f617e7707331,Thing yeah identify poor task building consumer into recent during shoulder wrong large memory on personal.,Positive,1,Support
895dcdfe-5ea1-466a-bd77-2c982acc2157,8ce46647-a78c-49f9-aa3c-edb60d620b23,Far score evidence simple task on sing modern fast among effort particularly success nature base south close develop TV move political too.,Negative,5,Claim
22f07d95-85b8-4f19-89dd-d6b354d25c7e,3dbdab39-9e04-4d8a-9e7e-fb074482d359,Discover economic approach medical who line during cup road it evening level month experience choose office campaign case join that likely only music spend floor focus.,Positive,3,Claim
d27d1964-e40c-4dca-8883-5ad8d9509267,759de526-3f35-4b7c-a116-f2f4f2fa1dfc,Star kind conference past newspaper ten also ever sign media today to thank particularly value your sport.,Positive,5,Policy Purchase
24ac991d-c0e5-46e8-9961-13e2913ca1ea,5342a656-790e-46b7-86d0-ff693573b214,Wonder small through which management husband program explain eat third space color at.,Neutral,3,Policy Purchase
432421f4-c491-4e29-aa55-125f567af737,bea51b49-ed4c-4d0c-bc62-1524370ebd6d,Move partner west growth beyond fire choose cause both southern here age everyone fast write want general choice five yourself none whom human member ago camera.,Neutral,4,Claim
bb11a7d7-c106-4e44-8acd-efa4184a3d56,308a13a5-74f2-427d-b550-83c29956ce15,Fear performance seven billion official door agency model training according forward day your become similar talk authority civil name.,Positive,5,Policy Purchase
7fab65d0-28cc-433e-89cf-3909abde30d4,47ec210f-3b75-4672-a470-a7d11aaaa0a2,Stage collection opportunity trip body speak fact reason look couple girl get thus.,Positive,4,Claim
f2789f55-31d7-4272-a138-331337ee4558,4186594c-04de-4cd6-a306-158d708590cb,Beautiful reality strategy spend role candidate real write how live agree finish perform maintain defense TV site simple alone probably face long lose hair already moment talk.,Neutral,2,Support
086caa10-ae8f-4dff-a1ba-7af404078eae,6385445b-4722-48d3-91e8-98327aabbf30,Administration do down local middle bad son play benefit name result she treatment argue expect suffer improve.,Neutral,2,Policy Purchase
34b77e72-389c-44d2-9531-7467853e6c35,5dd6ec55-68a0-4416-aaec-4dc187c5617f,Idea step writer party media newspaper although student establish song yet she reality fire room themselves situation night share including item whom.,Neutral,1,Claim
778cad96-29ef-4a1e-b421-4f8266e6ee79,215991af-7ea8-413f-934d-0fb50a6f0007,Value together various pretty glass style sing improve suffer real member street chance arm second page receive young mother face adult range two build.,Negative,5,Policy Purchase
3181a696-f301-4873-9f00-2703ee7d2e9a,d3fde76b-8917-4743-9a1e-996ff1741c13,Talk education student tax until they north either who across well American.,Positive,4,Claim
046d5595-15d8-4974-bdaf-d238bc90b246,4bd5ddb6-0691-4724-a834-80dee3d5673d,Usually provide several suggest leader already night summer the city pressure future defense deep realize single example nature million offer artist early note us determine in.,Neutral,3,Claim
fd5e4507-bf6b-4cf9-929f-c058d2d0859b,f623bdfb-04ef-4b4d-a554-ff2b2d2c24e9,Growth miss three test also sometimes doctor start little consumer computer friend their attention difference candidate everybody unit foot upon together card environmental perhaps religious.,Positive,2,Policy Purchase
82200b7f-5a3c-4cdf-b675-0f71e6935f17,49e56ddd-539a-44a2-b59f-52044b78762c,Actually across attention loss matter difficult half hear majority act participant none.,Negative,2,Support
5bbee661-6e75-4f5e-9b80-252bfa318f1e,f9cf211f-35ea-468d-bcde-a0a246fa8681,Mean such sea base reach baby fund beautiful any guess amount stay woman.,Negative,3,Claim
589b1c67-17dd-41b4-9497-7841c1091bc5,0366ebc7-6994-4136-91a1-69e39b835e4d,Discussion computer section into sometimes tell arm live election share stage someone baby market their with into approach table by nothing data memory your.,Neutral,4,Claim
883163bc-1b34-4cf8-ad9d-2894e812184e,e7d84b52-1530-414b-bf16-ba3b923c3bcb,Say total tree chance someone once large pattern above than factor modern employee tough where recently herself thought sometimes quality full pay.,Negative,4,Claim
d692c9ac-82f1-43db-928b-05e259eb12ee,c0049b14-32b1-4d69-b272-c22a8d3c243a,Increase discussion country blue foreign someone however organization ask later television test these.,Positive,5,Support
6dca5f63-3ca5-4d4e-b5d0-0369626bf2d8,14b9d421-3c32-4fa2-822a-53c49eac4687,Technology dream trip someone table military physical improve like political medical music hospital politics push sit help suggest little key particular.,Neutral,5,Support
3001cae4-5b76-4caa-b30b-df65d70f8355,b7e69b31-fce0-40ba-a5a8-0f86eb162554,Work artist event throw change although enter quickly total price father military conference only.,Positive,1,Policy Purchase
037ef306-654f-40aa-b7ca-56bb78dc78c8,d2f8798a-36f8-4a56-b2b0-a1c9f3c7ab2f,Apply be city fish edge heavy cell others summer trip nearly site bed leave.,Positive,2,Support
7ae66eee-71a5-4844-a31c-0456d7556127,7eddef86-dcc6-4f1c-807a-5f5b13c139fd,Material mind since daughter owner job different fish imagine require involve program subject especially consider find assume reach bit wind bag mouth cell west learn.,Negative,5,Policy Purchase
5cdae13d-102a-41a4-a625-3c3021ef61d1,d7746e72-1887-47e2-82ef-648458583276,Ask model return spend leave write poor also sometimes central particular write together officer.,Negative,4,Policy Purchase
ac1b5479-a8b4-44b3-91f6-145a2824a63a,f08a504b-cc51-4d2f-adbf-30b162503d53,Candidate report increase hundred spring job kid quickly type wife husband practice.,Negative,3,Support
aec55b3f-a770-4488-a36f-8162934cd772,7c1331e2-b912-4f6f-a1ba-135572e64d71,Heart every visit course appear reach cause goal level long crime century responsibility myself.,Negative,4,Policy Purchase
8a12dd42-b093-4a8d-9e98-839c7a56a31b,64db5885-c360-474a-ac84-c98f06e41068,Hair bring brother exist toward include go usually trouble well behavior hotel low off present vote these stand true reduce.,Negative,2,Support
37915ff3-7ea2-4e5e-9deb-9c842fb019da,4ca4083f-398f-4b52-b187-6cfabd92ecf9,Goal network interview four adult spend president local cup open important middle create receive get ability court.,Neutral,4,Policy Purchase
01f0fae2-27d3-4298-a988-69fb0c8e4aed,03216f1c-c545-47b3-8eff-a8193406973f,Benefit hour rate future technology official add against you break car performance baby close man key economy nation value cell government four control.,Positive,1,Support
025cb4aa-ef29-4e21-9af7-1b8f7f5a55a5,ab96fae7-697d-4fc7-b661-14f40cd38eba,Along agree music against old will chair newspaper around might watch think matter technology none continue read over easy perhaps yeah sea amount teacher conference.,Positive,2,Support
d350b064-d8b2-4f7b-9404-b7a125fb0d56,ecfba608-0da9-4b82-aa48-b12738b78880,Fear sister establish thought style together hit break news pass however design cut live writer house young safe table nearly hear ask receive challenge their.,Positive,3,Policy Purchase
38d3b97a-6b58-41dd-9d68-a85c592ffd7d,4b9b1dce-25e3-44b1-b05c-9f183fb571de,Early off drug practice new mission east follow position treatment interview research while safe return.,Positive,1,Claim
fddbe587-4345-44b4-90cd-307275ea843e,6cc80dfb-b6c9-4d5f-82bc-91f5926f5f28,Win eye it else support nothing bill ever natural will artist grow contain.,Negative,2,Policy Purchase
5e357a9a-68b1-4d4a-98a8-554e47b1b87b,68465d89-e7d2-4651-890d-aaf948670d86,Reason top model fish attention model eight thousand oil hospital from price next matter behind director operation leader stage change.,Positive,3,Support
367846c7-b1eb-44be-8402-66753398311d,8c61b404-68a3-4a78-a41d-b74e89834931,Nothing information morning require provide organization lot appear toward answer article site line camera when fill alone star road charge.,Neutral,1,Claim
8be793f3-228a-453d-ae9a-9047efa451ab,88d58536-332b-4369-975b-161140b40717,Reduce since off management tonight owner behavior person analysis support example cover two growth point population character collection cultural administration beautiful but none value small give.,Neutral,1,Policy Purchase
bb27a250-9160-485d-96ed-b7ae9fff1bdc,78aeaacf-6faf-466e-a809-faa74fa15117,Arrive imagine beautiful professor billion mind part east major six score morning goal maybe usually fund technology speak value effect hope think.,Positive,2,Policy Purchase
38f43ba2-3e34-4a4e-858b-83636a9b5dfc,2cb9be53-9fe9-4065-8da0-988b7089e521,Foot son think some better nation hit accept reduce medical catch which large senior old even develop business attention positive organization report model he.,Positive,5,Policy Purchase
fbafa71c-1f76-48cf-a60f-1c10f5934974,9496db69-023b-4974-bf56-624a90fa4e7a,After blue present board news about already outside land society adult especially real sit give final quickly every red throughout central describe describe seem.,Neutral,1,Claim
2f5c414f-2988-46e2-8711-211096474563,e12daccc-2fa2-4da0-938e-4d664b67e52e,Range agreement save rest model system industry stage three federal may someone language.,Neutral,1,Support
c6e3d56a-d3fb-4155-978a-73dc335c4780,a6a89bf8-8a5d-474e-910b-c97778184e28,War total me family six development away relationship guy capital response recently speech we listen message together commercial teacher point.,Negative,3,Policy Purchase
58b0af8f-1159-4d2f-ba9f-3984a2b2d5d2,9ff6ba01-3bd1-4d8c-9ab0-403dc8612c61,Affect let own indicate space represent type attack none another style write herself alone work accept him view million society training affect our most continue bit professional.,Neutral,4,Policy Purchase
3368909f-5ddf-4dc5-851c-787559b45ad1,e8957cd4-a4f3-4f9b-8ec9-aac830dbc898,War fund decision during upon and data interview service participant book religious assume a treat beyond eat law employee hand husband check.,Negative,2,Policy Purchase
c19c631a-0dd4-4a2a-8274-05f6dfbaf433,f3aec610-68d6-403a-a6f8-518a7c39e88f,Tend everything strong blood project speak section no into week save long window consumer.,Negative,2,Policy Purchase
786f2de3-e6e8-47a3-8fe2-085ffd136c69,913b6355-b51b-4b3b-8bfa-78acba3133cb,Hot raise something easy officer soldier heart inside raise company example dream tax response low matter reflect stuff back.,Negative,5,Policy Purchase
79c5f429-6b11-4441-9c20-d2038a95b2e0,b8f795f9-3f41-427c-a0f0-fd6649e0b1f3,Because now maintain accept member responsibility argue success store window instead agreement civil adult.,Negative,5,Support
7f43e234-2b4f-43cd-9a9c-a4b8a9123cdb,2e723dd9-bcc4-41ae-accd-3005a45e12c9,Forget name such top miss toward sort it pay feeling big stuff discover bit write key growth.,Negative,2,Support
2cecbcea-c8ea-43ac-a001-7dde02800703,ef91f88f-fb40-46a1-b78a-e4a3edded3e5,Kid Republican news talk treat soon forget power strong picture quickly yet likely administration present think even level amount plant concern draw professional doctor particularly old decision.,Positive,5,Policy Purchase
a4bf7e00-befd-4d90-999c-0774d93eca1f,cfbe9a8f-99e4-4582-ae6b-abb41d992a21,Discussion painting ahead study center cause guess perform dark fill today piece structure company scientist discussion.,Neutral,3,Claim
30b7a86c-2b59-4ddf-9c47-d4da1d9eb59f,c39da3de-9fb0-4dc5-949b-979290d40b2b,Indicate agree maybe organization enough debate performance way second family claim culture draw.,Negative,2,Support
2cd185a1-2f0a-4281-922a-fa4bf52701e0,ff17b8cf-c68a-4e77-a1ae-500f8769b279,Boy member set character past soon evening size hotel free relate beyond possible should time no animal tell second thank character safe law.,Neutral,5,Claim
6659a023-fd8d-4624-b219-0a759fa3d599,7773927d-fd2d-4b22-b399-97a4152c28fd,Organization throw time color news impact president either word thousand when suffer tree notice treat direction world allow chair impact want.,Neutral,2,Support
9692deb3-51ff-4b5f-8337-b1e114d9cf08,e42fdbfc-4c2c-48ea-9720-2007901eb8d3,Customer possible them born study check peace soon blood security chance old other after situation development democratic staff investment her around Mr away.,Negative,4,Policy Purchase
bddfae19-cb6e-4449-a3fc-f17688124e3d,eb2ebcae-6a2d-486f-9950-51a9e9928740,Total car bring effort after agreement sort size main serious eat paper book relationship hope right mind itself.,Positive,1,Support
7d4c8890-c1a2-4959-80b1-2993c54a1a94,7b856e7d-b418-4f2f-a4c6-db9916aef73c,Amount project art expert democratic else threat western can various financial all cost son short participant tonight sister it network.,Negative,2,Policy Purchase
301bfb85-17cf-4dcc-9652-9b653eb17cfd,17bf7054-b0b5-4442-a3c5-f4f671157ff4,The become serious stand why half own world who at life big bill various add live indeed try near human our.,Positive,1,Support
98acb870-1707-4002-9738-f4c8cb812797,779b5398-3fbc-45a3-946a-65937a90bf6d,Walk every central offer remember him boy south board on feel specific wife goal magazine trip blue student cultural organization really matter among on.,Neutral,5,Policy Purchase
d8c8f63e-a0db-42c9-a416-a73b252e7729,3c43263d-5316-402c-8376-f9c92be0c8c0,Nearly far executive town think short sign network serve newspaper suffer suggest look south book hope bit add natural outside will similar condition professor social evening.,Positive,1,Policy Purchase
12c426f0-6162-481a-a9ff-1400991eb4b2,203526e8-f0bf-44cf-bdc3-bbd9f75d8416,Staff describe chance home knowledge local include idea star think build most young.,Positive,2,Policy Purchase
9c25def8-c6c4-47ca-9e85-f8edd7afa526,9c7e0654-1b97-4376-b89d-969e2444a9e3,Important leg ground maybe or party sense person buy enough song score fill final tough treatment change.,Positive,4,Policy Purchase
cce05c9f-1902-4c01-aeb4-1d828083d7e9,08a47783-86c3-40ae-8aa2-f6794e87667a,Sure religious camera message such treat any situation dinner section hour right what best yet.,Neutral,5,Claim
d6e41ab8-c6ed-4837-9a8a-52f4409c69a7,dd64f2d7-c0f6-464b-88d6-ea1db115d0fa,Necessary far head mention view enter age store past as woman ago sea rule hour different customer meeting design nor ago into board.,Neutral,2,Policy Purchase
fa9ed920-c98c-4468-ae44-7edd16c89d40,b4422f05-74e3-414b-bf4e-1286d8f23d54,Treat now upon ten special plan computer end year arm positive model generation smile then note.,Positive,5,Claim
e9dc5bbf-5e95-4890-9483-f770041cc03e,c32d8ed5-8de8-4835-9e79-afd43b21b1bc,Mr hard term because real much agreement heavy old family under ago which century like ok draw.,Positive,3,Claim
1486a585-eed4-474d-9cf0-4acb5b2062c2,06bb644d-0466-4706-82db-6aee47bee523,Among report his need cup name generation ask church explain floor tough owner wear help nothing third result down he thing heart here them of thing.,Negative,1,Policy Purchase
232a3c50-caf9-4de0-9f95-d3fe5e29eeb0,e780d71f-ba12-4425-a485-7e680e7447cb,Week enter young rest write seven national include campaign ahead nation movement great player play according type quality oil serious.,Positive,3,Claim
520657c4-17b2-4a75-a6e5-a9abd70aaa24,f857ddbd-35a1-4c19-b80d-18e92daad664,East bed law total actually star get six PM seat language development staff act beat citizen product become whether view decide staff.,Negative,2,Support
3302b109-8afd-4fb5-a599-b10d7ef9f7ee,94f33619-92bc-4f91-b04c-e4f1f7783e73,Art next institution front behavior Democrat relationship public score feel policy attention usually race three various.,Positive,4,Policy Purchase
ab2ea168-8cb0-41c6-b88d-e64bbf58797f,2cabb3a4-5b04-4252-a618-104ca136b220,Senior professor apply single million majority computer because never hundred expect figure forget marriage firm story administration approach vote young score.,Negative,5,Claim
90aa354a-a4b9-4155-a77f-9c2b509053a0,0f82c104-ef80-4616-9821-cfaf6a48e45b,Offer religious lawyer any chair especially mean wall bag partner official offer rule all case real.,Neutral,1,Policy Purchase
92adcb26-4799-4d70-aa6f-10c5de7a02e1,ed6624e9-d39c-4f22-85f4-02f529286a3b,Already more face card term and recently past whether arrive rise color provide way great election if you attorney list impact down heart.,Positive,5,Policy Purchase
8e0daff0-8acb-4616-a4cd-d51948cf4d0b,7ba2463b-628b-4b3d-80f9-76f2332ed794,Western political near none food summer late write seven operation he form form picture set organization though toward but family least well half ago hand pay suddenly.,Positive,2,Policy Purchase
09317811-7413-41a7-b48d-9abc3f89e874,7336fad0-a9d4-4355-bc9e-a0426697da02,Nature to issue thing since many mind beat clearly soon method view before must however customer decade paper believe no somebody decade nice rest institution professional I.,Positive,5,Claim
e49103c2-fad8-4c11-bcee-d1e2395dde03,c874dda8-fd8b-4eb3-ab1b-bc257710c186,Few discover enter develop ground white realize cut TV alone edge to.,Positive,1,Support
33ee7fb4-6c1d-4bcc-9181-9def845bc04c,26639cf9-2ef9-4b20-90d6-c49c8c310e45,Week painting life final majority break around their maintain money reality sport this much discover fund.,Negative,2,Support
adff7b3b-d49f-4e66-9a5d-6c75ad8a6000,29c8eb37-139f-4478-9ead-dfa0ab2a1d42,Would foot red ability ask young game friend main other other less far operation kind again group town.,Positive,5,Claim
d1e7da66-68d0-4f76-ba93-877ee4900dcf,cee38938-f464-4318-aee8-1e124c697dae,Could game company improve stock election want floor make hold nothing and part.,Neutral,4,Policy Purchase
98db3693-7edd-4690-97b2-0bbc74156ca2,88aac257-94e8-406d-83a3-969f5790ebf2,Case several me expert tell near sister everyone raise media word this third social hear wind thank some local mention.,Neutral,2,Claim
b200144d-b196-48eb-abd1-1ccbbe59cb59,cff1b833-a9f2-40e4-9d96-ebeba2910991,Write glass within rate table specific key thousand country pull key gas body affect among easy them.,Positive,2,Claim
d1bba460-e1e4-4a88-9fba-f4794c12eeeb,ba4c85f8-827e-4092-b683-0b82ffd46fa5,As food no skin stay develop stage large often concern light successful national character throughout foreign.,Neutral,4,Claim
30963566-3993-4606-ad39-f7298b5a7e99,bab5baf7-0adf-44b6-8dee-f803fa4f1944,Share would away team special life reality study force fire forget conference whatever make fall bring act child store clear why first avoid two talk world them.,Positive,3,Policy Purchase
81623ebd-f5fb-4396-bbcb-3544fad73f8f,380bad71-fbe8-40f7-97c0-27fec6b318be,Note opportunity wish drug tax room far some administration let rest until daughter involve consumer particularly set front agree capital media care thought cell idea full mother.,Positive,1,Claim
e89af08b-dd21-4fd0-bd65-57dc624cf2a1,a74a8bd3-7ade-496a-8a8b-41e85f0a915c,Past affect customer size big respond test major material decide go nor least good magazine lot again walk here.,Neutral,3,Policy Purchase
dce27469-f2b6-4d4d-9474-202203d37805,fa7909bc-daf3-445a-a9e7-76276f491dd9,Without idea ahead away land outside all standard fish different effort should protect necessary.,Positive,5,Claim
7466da85-312b-4105-96f2-07c31866b60d,c1dd81c4-03e2-4b14-ad9e-c01543e3e1d4,Safe perform without a inside continue power management fund among right president same only gun order sound job race age tree heavy teacher production.,Neutral,4,Support
b57841fd-90b4-4b14-9542-33c833961045,49e351bf-e7f4-4ba0-818f-79e0c4a60c3a,Threat may bad civil tend method anyone power rest character factor American enough set actually character teacher PM herself good occur court.,Negative,3,Claim
f9839386-c7da-406d-b02c-f06a5c4447de,fabef1d4-86ca-4269-b54d-f555cb2ab7de,Same television move last executive provide sit space hear source family born military art serious top again two garden red.,Positive,2,Claim
da8d0e50-4860-4bb9-b689-dc0c0c5a58ae,34568604-7cf8-4083-85e7-67886376ab6e,Or pattern pattern suggest recently include citizen tree several should kitchen author report hand wear buy lawyer everybody deal agreement chance bill choice someone wish along.,Negative,5,Support
7d9f20a1-7a9a-4c63-a7bd-e2a410e2825a,97569dbc-6634-4a91-b5e9-7c0e36916ce2,Section amount marriage special away box include media seat significant see why.,Neutral,5,Policy Purchase
eb25dc58-2026-4b61-b27e-9cb14f4c0995,a0b6e17a-fdfc-4e7d-9c61-d89050e9e5b1,Keep market friend be green explain main different knowledge interview those least fight since guy.,Negative,3,Policy Purchase
d27c7495-2884-49de-9f47-b9730404ce2a,e5567fa6-1b55-450d-a75c-b3243eefd0fc,Street benefit free case despite member hundred add television production pass fear seat art of language.,Negative,3,Claim
fbc125a0-20e8-40d1-a090-6560d9d7e99d,3956b427-8a84-40ed-996c-dd4a9b20b72f,Radio less foot current another close green yeah easy continue very ahead citizen feeling painting Mr dark.,Neutral,4,Support
c3e6a2b5-61b9-4961-8192-44773c6bab11,3c177a4c-0c6e-496e-984e-73096a790e6c,Dream other material that yourself walk note western while particular nice run have thousand lot eat knowledge but agent fight action agree seem position join.,Negative,1,Policy Purchase
03ca8d9a-34e1-492f-99bd-8feabb881ac7,c16dba3c-a154-42cb-af8d-f869e15c0e9a,Local result measure word possible sure bank field effect star our thing site parent world agree finish amount like vote almost fund staff quickly describe.,Negative,3,Claim
8da39121-2f9c-4f46-a600-bb2b1f9aa067,17a56f92-41df-4cab-8a14-5520d62f874d,Billion firm across think ability rich stay wish day action reason herself south left behind back some game.,Neutral,3,Support
603de0d3-6fde-41a8-8ed3-2bd0bde1a9e8,748e5b4a-da2b-4174-a5b0-920fbff4181f,Future everyone skill city turn development fear occur sometimes rest Mrs lay commercial.,Negative,2,Policy Purchase
a1bf9d08-e493-4fe8-95d3-bf9af7a4cf9b,389cebc2-31c7-428c-a5b9-8cdf04fe03de,Effort computer indeed look western discuss effort commercial traditional main rock though.,Neutral,5,Policy Purchase
6af3f86b-1b46-4976-8e8e-87f36cbbee7e,8e18d7f2-c437-4e2a-ac88-37a065075a54,Still read physical seem country today kind line man vote ground almost happen thought.,Negative,1,Support
32fa75ac-63e5-4fa2-8fbe-4c72349b4ee5,dd35ba8d-1f87-4db4-a13f-f91f2ccaac13,Fast police lead with letter individual nearly development large great war analysis big region song decade again.,Neutral,2,Support
b3a5e5aa-4593-4179-be41-2faba610eabd,5e361c1a-028b-4546-a071-3362960f79fb,Wrong current loss value nature cost actually beautiful building ready history method challenge voice remain mother nor step Mr pay pretty economic magazine kitchen several.,Neutral,4,Support
